Depth,Res
6060,1.269999981
6061,1.279999971
6062,1.289999962
6063,1.320000053
6064,1.360000014
6065,1.409999967
6066,1.450000048
6067,1.49000001
6068,1.519999981
6069,1.519999981
6070,1.509999991
6071,1.49000001
6072,1.480000019
6073,1.450000048
6074,1.409999967
6075,1.379999995
6076,1.350000024
6077,1.340000033
6078,1.340000033
6079,1.340000033
6080,1.330000043
6081,1.330000043
6082,1.320000053
6083,1.320000053
6084,1.330000043
6085,1.340000033
6086,1.350000024
6087,1.360000014
6088,1.370000005
6089,1.389999986
6090,1.409999967
6091,1.419999957
6092,1.429999948
6093,1.460000038
6094,1.480000019
6095,1.5
6096,1.5
6097,1.5
6098,1.5
6099,1.49000001
6100,1.49000001
6101,1.49000001
6102,1.49000001
6103,1.480000019
6104,1.480000019
6105,1.470000029
6106,1.470000029
6107,1.480000019
6108,1.480000019
6109,1.49000001
6110,1.5
6111,1.5
6112,1.549999952
6113,1.600000024
6114,1.75
6115,1.870000005
6116,2.079999924
6117,2.400000095
6118,2.650000095
6119,2.849999905
6120,2.99000001
6121,3
6122,2.950000048
6123,2.930000067
6124,2.920000076
6125,2.930000067
6126,2.960000038
6127,3.109999895
6128,3.230000019
6129,3.400000095
6130,2.930000067
6131,2.819999933
6132,2.720000029
6133,2.660000086
6134,2.589999914
6135,2.539999962
6136,2.549999952
6137,2.660000086
6138,2.829999924
6139,2.960000038
6140,3.069999933
6141,3.109999895
6142,3.069999933
6143,2.680000067
6144,2.059999943
6145,1.830000043
6146,1.700000048
6147,1.590000033
6148,1.519999981
6149,1.49000001
6150,1.480000019
6151,1.480000019
6152,1.480000019
6153,1.49000001
6154,1.509999991
6155,1.509999991
6156,1.519999981
6157,1.509999991
6158,1.509999991
6159,1.5
6160,1.5
6161,1.49000001
6162,1.49000001
6163,1.49000001
6164,1.49000001
6165,1.49000001
6166,1.49000001
6167,1.49000001
6168,1.480000019
6169,1.480000019
6170,1.480000019
6171,1.49000001
6172,1.49000001
6173,1.49000001
6174,1.49000001
6175,1.49000001
6176,1.49000001
6177,1.5
6178,1.519999981
6179,1.559999943
6180,1.580000043
6181,1.620000005
6182,1.659999967
6183,1.730000019
6184,1.820000053
6185,1.919999957
6186,2
6187,2.069999933
6188,2.130000114
6189,2.170000076
6190,2.200000048
6191,2.180000067
6192,2.099999905
6193,2.029999971
6194,1.99000001
6195,2
6196,2.109999895
6197,2.24000001
6198,2.349999905
6199,2.470000029
6200,2.410000086
6201,2.259999991
6202,2.210000038
6203,2.210000038
6204,2.349999905
6205,2.369999886
6206,2.359999895
6207,2.329999924
6208,2.299999952
6209,2.259999991
6210,2.210000038
6211,2.130000114
6212,2.059999943
6213,1.99000001
6214,1.940000057
6215,1.879999995
6216,1.820000053
6217,1.779999971
6218,1.720000029
6219,1.679999948
6220,1.629999995
6221,1.590000033
6222,1.559999943
6223,1.529999971
6224,1.5
6225,1.470000029
6226,1.450000048
6227,1.419999957
6228,1.399999976
6229,1.379999995
6230,1.370000005
6231,1.360000014
6232,1.360000014
6233,1.360000014
6234,1.360000014
6235,1.360000014
6236,1.360000014
6237,1.370000005
6238,1.370000005
6239,1.379999995
6240,1.389999986
6241,1.399999976
6242,1.399999976
6243,1.399999976
6244,1.399999976
6245,1.409999967
6246,1.419999957
6247,1.429999948
6248,1.429999948
6249,1.440000057
6250,1.450000048
6251,1.460000038
6252,1.470000029
6253,1.480000019
6254,1.480000019
6255,1.49000001
6256,1.5
6257,1.509999991
6258,1.509999991
6259,1.519999981
6260,1.519999981
6261,1.519999981
6262,1.519999981
6263,1.519999981
6264,1.519999981
6265,1.519999981
6266,1.519999981
6267,1.519999981
6268,1.519999981
6269,1.519999981
6270,1.519999981
6271,1.519999981
6272,1.519999981
6273,1.519999981
6274,1.519999981
6275,1.509999991
6276,1.509999991
6277,1.509999991
6278,1.509999991
6279,1.509999991
6280,1.509999991
6281,1.509999991
6282,1.509999991
6283,1.509999991
6284,1.509999991
6285,1.509999991
6286,1.509999991
6287,1.509999991
6288,1.509999991
6289,1.509999991
6290,1.509999991
6291,1.509999991
6292,1.509999991
6293,1.509999991
6294,1.509999991
6295,1.509999991
6296,1.509999991
6297,1.509999991
6298,1.509999991
6299,1.509999991
6300,1.509999991
6301,1.509999991
6302,1.5
6303,1.5
6304,1.5
6305,1.5
6306,1.49000001
6307,1.49000001
6308,1.480000019
6309,1.480000019
6310,1.480000019
6311,1.480000019
6312,1.480000019
6313,1.470000029
6314,1.460000038
6315,1.460000038
6316,1.470000029
6317,1.49000001
6318,1.5
6319,1.519999981
6320,1.549999952
6321,1.580000043
6322,1.610000014
6323,1.629999995
6324,1.629999995
6325,1.639999986
6326,1.629999995
6327,1.629999995
6328,1.620000005
6329,1.620000005
6330,1.610000014
6331,1.600000024
6332,1.590000033
6333,1.570000053
6334,1.549999952
6335,1.519999981
6336,1.480000019
6337,1.440000057
6338,1.409999967
6339,1.399999976
6340,1.419999957
6341,1.460000038
6342,1.629999995
6343,1.889999986
6344,2.049999952
6345,2.029999971
6346,1.759999991
6347,1.700000048
6348,1.679999948
6349,1.75
6350,1.889999986
6351,2.009999991
6352,2.140000105
6353,2.299999952
6354,2.440000057
6355,2.49000001
6356,2.329999924
6357,2.099999905
6358,1.809999943
6359,1.710000038
6360,1.690000057
6361,1.700000048
6362,1.710000038
6363,1.710000038
6364,1.720000029
6365,1.730000019
6366,1.730000019
6367,1.720000029
6368,1.710000038
6369,1.700000048
6370,1.679999948
6371,1.669999957
6372,1.659999967
6373,1.649999976
6374,1.629999995
6375,1.610000014
6376,1.590000033
6377,1.570000053
6378,1.539999962
6379,1.519999981
6380,1.509999991
6381,1.5
6382,1.5
6383,1.49000001
6384,1.49000001
6385,1.480000019
6386,1.480000019
6387,1.470000029
6388,1.470000029
6389,1.470000029
6390,1.460000038
6391,1.460000038
6392,1.460000038
6393,1.460000038
6394,1.460000038
6395,1.460000038
6396,1.460000038
6397,1.460000038
6398,1.450000048
6399,1.450000048
6400,1.450000048
6401,1.440000057
6402,1.429999948
6403,1.409999967
6404,1.389999986
6405,1.379999995
6406,1.370000005
6407,1.379999995
6408,1.379999995
6409,1.399999976
6410,1.429999948
6411,1.470000029
6412,1.539999962
6413,1.639999986
6414,1.789999962
6415,2.009999991
6416,2.230000019
6417,2.410000086
6418,2.5
6419,2.559999943
6420,2.579999924
6421,2.569999933
6422,2.529999971
6423,2.480000019
6424,2.309999943
6425,2.140000105
6426,1.99000001
6427,1.830000043
6428,1.700000048
6429,1.610000014
6430,1.539999962
6431,1.509999991
6432,1.5
6433,1.5
6434,1.509999991
6435,1.570000053
6436,1.669999957
6437,1.820000053
6438,2.049999952
6439,2.25
6440,2.440000057
6441,2.640000105
6442,2.789999962
6443,2.910000086
6444,2.900000095
6445,2.769999981
6446,2.559999943
6447,2.410000086
6448,2.200000048
6449,2.109999895
6450,2.220000029
6451,2.349999905
6452,2.430000067
6453,2.420000076
6454,2.309999943
6455,2.200000048
6456,2.190000057
6457,2.230000019
6458,2.349999905
6459,2.460000038
6460,2.480000019
6461,2.430000067
6462,2.349999905
6463,2.299999952
6464,2.359999895
6465,2.529999971
6466,2.680000067
6467,2.809999943
6468,2.769999981
6469,2.480000019
6470,2.180000067
6471,1.919999957
6472,2.079999924
6473,2.509999991
6474,2.859999895
6475,3
6476,2.809999943
6477,2.259999991
6478,2.019999981
6479,1.840000033
6480,1.759999991
6481,1.690000057
6482,1.649999976
6483,1.649999976
6484,1.730000019
6485,1.950000048
6486,2.230000019
6487,2.49000001
6488,2.559999943
6489,2.24000001
6490,1.899999976
6491,1.700000048
6492,1.590000033
6493,1.570000053
6494,1.629999995
6495,1.720000029
6496,1.720000029
6497,1.629999995
6498,1.559999943
6499,1.509999991
6500,1.5
6501,1.5
6502,1.5
6503,1.639999986
6504,1.649999976
6505,1.649999976
6506,1.649999976
6507,1.649999976
6508,1.649999976
6509,1.700000048
6510,1.820000053
6511,1.879999995
6512,1.840000033
6513,1.690000057
6514,1.610000014
6515,1.669999957
6516,1.74000001
6517,1.850000024
6518,1.820000053
6519,1.679999948
6520,1.559999943
6521,1.480000019
6522,1.460000038
6523,1.460000038
6524,1.509999991
6525,1.580000043
6526,1.649999976
6527,1.649999976
6528,1.559999943
6529,1.519999981
6530,1.509999991
6531,1.509999991
6532,1.509999991
6533,1.700000048
6534,1.919999957
6535,1.620000005
6536,1.820000053
6537,2.309999943
6538,2.630000114
6539,2.710000038
6540,2.640000105
6541,2.230000019
6542,1.99000001
6543,1.840000033
6544,1.700000048
6545,1.610000014
6546,1.559999943
6547,1.559999943
6548,1.590000033
6549,1.639999986
6550,1.74000001
6551,1.840000033
6552,1.980000019
6553,2.130000114
6554,2.269999981
6555,2.420000076
6556,2.539999962
6557,2.670000076
6558,2.769999981
6559,2.839999914
6560,2.880000114
6561,2.859999895
6562,2.829999924
6563,2.730000019
6564,2.349999905
6565,2.099999905
6566,1.879999995
6567,1.649999976
6568,1.49000001
6569,1.49000001
6570,1.649999976
6571,1.830000043
6572,2.180000067
6573,2.089999914
6574,2.049999952
6575,2.210000038
6576,2.450000048
6577,2.49000001
6578,2.269999981
6579,2.150000095
6580,2.339999914
6581,2.460000038
6582,2.319999933
6583,2.119999886
6584,1.960000038
6585,1.799999952
6586,1.690000057
6587,1.580000043
6588,1.620000005
6589,1.720000029
6590,1.830000043
6591,2.009999991
6592,2.170000076
6593,2.329999924
6594,2.460000038
6595,2.569999933
6596,2.680000067
6597,2.769999981
6598,2.839999914
6599,2.869999886
6600,2.829999924
6601,2.630000114
6602,2.529999971
6603,2.670000076
6604,2.599999905
6605,2.470000029
6606,2.549999952
6607,2.640000105
6608,2.690000057
6609,2.650000095
6610,2.400000095
6611,2.450000048
6612,2.559999943
6613,2.519999981
6614,2.529999971
6615,2.730000019
6616,2.880000114
6617,2.950000048
6618,2.950000048
6619,2.940000057
6620,2.900000095
6621,2.75
6622,2.359999895
6623,1.870000005
6624,1.690000057
6625,1.659999967
6626,1.789999962
6627,2.119999886
6628,2.329999924
6629,2.450000048
6630,2.519999981
6631,2.480000019
6632,2.390000105
6633,2.450000048
6634,2.5
6635,2.549999952
6636,2.559999943
6637,2.549999952
6638,2.529999971
6639,2.470000029
6640,2.430000067
6641,2.5
6642,2.589999914
6643,2.609999895
6644,2.589999914
6645,2.559999943
6646,2.519999981
6647,2.519999981
6648,2.549999952
6649,2.630000114
6650,2.660000086
6651,2.660000086
6652,2.650000095
6653,2.650000095
6654,2.670000076
6655,2.759999991
6656,2.970000029
6657,2.849999905
6658,2.700000048
6659,2.470000029
6660,2.359999895
6661,2.329999924
6662,2.609999895
6663,2.849999905
6664,2.970000029
6665,2.910000086
6666,2.779999971
6667,2.650000095
6668,2.900000095
6669,3.140000105
6670,2.99000001
6671,2.730000019
6672,2.390000105
6673,2.089999914
6674,1.99000001
6675,1.940000057
6676,2.119999886
6677,2.329999924
6678,2.519999981
6679,2.690000057
6680,2.74000001
6681,2.650000095
6682,2.519999981
6683,2.400000095
6684,2.319999933
6685,2.259999991
6686,2.25
6687,2.319999933
6688,2.430000067
6689,2.539999962
6690,2.660000086
6691,2.759999991
6692,2.849999905
6693,2.900000095
6694,2.910000086
6695,2.890000105
6696,2.859999895
6697,2.849999905
6698,2.900000095
6699,2.960000038
6700,2.99000001
6701,3.019999981
6702,3.039999962
6703,3.059999943
6704,3.069999933
6705,2.980000019
6706,2.779999971
6707,2.589999914
6708,2.430000067
6709,2.400000095
6710,2.470000029
6711,2.539999962
6712,2.609999895
6713,2.660000086
6714,2.690000057
6715,2.660000086
6716,2.589999914
6717,2.549999952
6718,2.5
6719,2.559999943
6720,2.639961004
6721,2.690000057
6722,2.700000048
6723,2.700000048
6724,3
6725,3.099921703
6726,2.940000057
6727,2.759965897
6728,2.690000057
6729,2.730009794
6730,2.75
6731,2.740004778
6732,2.670000076
6733,2.390136719
6734,2.289999962
6735,2.289999962
6736,2.440000057
6737,2.5
6738,2.339887619
6739,2.109999895
6740,1.929946184
6741,1.820000053
6742,1.749975562
6743,1.700000048
6744,1.660019517
6745,1.659999967
6746,1.66999507
6747,1.700000048
6748,1.779960871
6749,1.850000024
6750,1.820000053
6751,1.730000019
6752,1.600000024
6753,1.440019608
6754,1.480000019
6755,1.990185499
6756,2.369999886
6757,2.59988761
6758,2.769999981
6759,2.939917088
6760,3.009999991
6761,2.920043945
6762,2.819999933
6763,2.769999981
6764,2.779999971
6765,2.819999933
6766,2.849999905
6767,2.849999905
6768,2.789921761
6769,2.630000114
6770,2.289843798
6771,1.970000029
6772,1.660151362
6773,1.450000048
6774,1.31006825
6775,1.269999981
6776,1.25
6777,1.289999962
6778,1.350000024
6779,1.500034213
6780,1.570000053
6781,1.519926786
6782,1.370000005
6783,1.300043941
6784,1.389999986
6785,1.529931665
6786,1.700000048
6787,1.969868183
6788,1.850000024
6789,1.680082917
6790,1.539999962
6791,1.470000029
6792,1.549999952
6793,1.629999995
6794,1.670004845
6795,1.679999948
6796,1.669965744
6797,1.600000024
6798,1.570014715
6799,1.570000053
6800,1.540014625
6801,1.539999962
6802,1.63995111
6803,1.580000043
6804,1.559999943
6805,1.620000005
6806,1.759999991
6807,1.919980407
6808,1.879999995
6809,1.759921908
6810,1.600000024
6811,1.450102568
6812,1.659999967
6813,1.949858427
6814,2.089999914
6815,2.189951181
6816,1.919999957
6817,1.590000033
6818,1.289999962
6819,1.509999991
6820,1.730136752
6821,2.009999991
6822,1.909785152
6823,1.470000029
6824,1.259975553
6825,1.210000038
6826,1.24998045
6827,1.309999943
6828,1.349980474
6829,1.379999995
6830,1.389995098
6831,1.399999976
6832,1.399999976
6833,1.399999976
6834,1.399999976
6835,1.389999986
6836,1.389999986
6837,1.37999022
6838,1.360000014
6839,1.340009809
6840,1.330000043
6841,1.32000494
6842,1.340000033
6843,1.369985342
6844,1.409999967
6845,1.5
6846,1.580000043
6847,1.649999976
6848,1.720039129
6849,1.799999952
6850,1.87000978
6851,1.889999986
6852,2.050073147
6853,2.200000048
6854,2.10004878
6855,2.069999933
6856,2.369853497
6857,2.769999981
6858,3.180000067
6859,4.550000191
6860,5.159999847
6861,5.738798618
6862,3.279999971
6863,3.100043774
6864,3.190000057
6865,3.290029287
6866,3.349999905
6867,3.340004683
6868,3.230000019
6869,3.000112295
6870,2.769999981
6871,2.929921866
6872,3.160000086
6873,3.339999914
6874,3.5
6875,3.460000038
6876,3.249931574
6877,3.109999895
6878,3.32010746
6879,3.539999962
6880,3.659941435
6881,4.599999905
6882,6.579032898
6883,10.23999977
6884,13.63834
6885,13.67000008
6886,10.72000027
6887,7.199999809
6888,4.46999979
6889,3.65986824
6890,3.390000105
6891,3.309990168
6892,3.289999962
6893,3.400126934
6894,3.660000086
6895,4.179746151
6896,4.519999981
6897,4.470024109
6898,4.349999905
6899,4.21999979
6900,4.079999924
6901,3.950000048
6902,3.82994628
6903,3.720000029
6904,3.619960785
6905,3.539999962
6906,3.459970713
6907,3.400000095
6908,3.350024223
6909,3.319999933
6910,3.280019522
6911,3.25
6912,3.210019589
6913,3.180000067
6914,3.150000095
6915,3.109999895
6916,3.069999933
6917,3.019980431
6918,2.980000019
6919,2.959980488
6920,2.920000076
6921,2.870024204
6922,2.789999962
6923,2.680053711
6924,2.5
6925,2.310092688
6926,2.160000086
6927,2.450000048
6928,2.640000105
6929,2.799999952
6930,2.899956226
6931,2.809999943
6932,2.649755955
6933,2.150000095
6934,1.959946275
6935,1.850000024
6936,1.720063448
6937,1.590000033
6938,1.500043988
6939,1.710000038
6940,2.119999886
6941,2.380000114
6942,2.279999971
6943,2.08996582
6944,2.019999981
6945,2.210102558
6946,2.420000076
6947,2.559956074
6948,2.470000029
6949,2.270097733
6950,1.850000024
6951,1.710068345
6952,1.850000024
6953,2.059999943
6954,2.200000048
6955,2.059999943
6956,1.860087872
6957,2.039999962
6958,2.179834127
6959,1.840000033
6960,1.900082946
6961,2.069999933
6962,2.499789953
6963,2.660000086
6964,2.689985514
6965,2.559999943
6966,2.510024309
6967,2.630000114
6968,2.730000019
6969,2.799999952
6970,2.819999933
6971,2.749960899
6972,2.670000076
6973,2.52004385
6974,2.609999895
6975,2.789911985
6976,2.700000048
6977,2.739980459
6978,2.970000029
6979,2.590185404
6980,2.509999991
6981,2.509999991
6982,2.569999933
6983,2.670000076
6984,2.749995232
6985,2.74000001
6986,2.699975729
6987,2.650000095
6988,2.690063477
6989,2.819999933
6990,3.059882641
6991,3.25
6992,3.080082893
6993,2.930000067
6994,2.869999886
6995,2.849999905
6996,2.890000105
6997,2.970053673
6998,3.079999924
6999,3.190048933
7000,3.289999962
7001,3.400034189
7002,3.470000029
7003,3.420024395
7004,3.329999924
7005,3.709814549
7006,3.890000105
7007,3.670107603
7008,3.49000001
7009,3.420000076
7010,3.440000057
7011,3.619999886
7012,3.980297804
7013,4.590000153
7014,5.830297947
7015,6.440000057
7016,5.260576248
7017,4.690000057
7018,4.4101367
7019,4.050000191
7020,3.060483456
7021,3.160000086
7022,3.269999981
7023,3.329999924
7024,3.380000114
7025,3.410009861
7026,3.430000067
7027,3.430000067
7028,3.430000067
7029,3.409985542
7030,3.380000114
7031,3.320029259
7032,3.25
7033,3.190029383
7034,3.25
7035,3.349999905
7036,3.400000095
7037,3.359999895
7038,3.279956102
7039,3.190000057
7040,3.079926729
7041,2.930000067
7042,2.760107517
7043,2.980000019
7044,3.279853582
7045,3.470000029
7046,3.479995251
7047,3.400000095
7048,3.320039034
7049,3.200000048
7050,3.099999905
7051,3
7052,2.910000086
7053,2.819941282
7054,2.700000048
7055,2.710048914
7056,2.809999943
7057,2.979917049
7058,3.130000114
7059,3.319907188
7060,3.410000086
7061,3.429990292
7062,3.150000095
7063,2.869999886
7064,3.769999981
7065,4.139999867
7066,4.249770641
7067,3.779999971
7068,3.549931526
7069,3.410000086
7070,3.289916992
7071,3.119999886
7072,2.680214882
7073,2.279999971
7074,2.150063515
7075,2.019999981
7076,1.919999957
7077,1.789999962
7078,2
7079,2.220019579
7080,2.259999991
7081,2.159907341
7082,1.970000029
7083,1.879921913
7084,1.720000029
7085,1.640039086
7086,1.789999962
7087,1.939926863
7088,2.019999981
7089,1.990014672
7090,1.860000014
7091,1.779999971
7092,1.679999948
7093,1.610000014
7094,1.910058618
7095,2.029999971
7096,2.029995203
7097,2.019999981
7098,1.91005373
7099,1.799999952
7100,1.720039129
7101,1.669999957
7102,1.67999506
7103,1.720000029
7104,1.799999952
7105,1.789999962
7106,1.759999991
7107,1.729985356
7108,1.700000048
7109,1.669985294
7110,1.639999986
7111,1.609985352
7112,1.580000043
7113,1.550014615
7114,1.519999981
7115,1.490014672
7116,1.460000038
7117,1.450000048
7118,1.450000048
7119,1.480000019
7120,1.540053725
7121,1.649999976
7122,1.760058641
7123,1.879999995
7124,2.010053635
7125,2.119999886
7126,2.199960947
7127,2.210000038
7128,2.070068359
7129,1.720000029
7130,1.749985337
7131,1.860000014
7132,1.919999957
7133,1.879999995
7134,1.769999981
7135,1.519946218
7136,1.409999967
7137,1.370014668
7138,1.399999976
7139,1.479960918
7140,1.539999962
7141,1.609965801
7142,1.659999967
7143,1.679990172
7144,1.679999948
7145,1.659999967
7146,1.629999995
7147,1.600000024
7148,1.57998538
7149,1.549999952
7150,1.49998045
7151,1.460000038
7152,1.440009832
7153,1.429999948
7154,1.449990273
7155,1.509999991
7156,1.57996583
7157,1.679999948
7158,1.799999952
7159,1.950000048
7160,2.109999895
7161,2.209951162
7162,2.109999895
7163,1.849970698
7164,1.789999962
7165,1.930043936
7166,2.019999981
7167,2.059980393
7168,2.029999971
7169,1.910058618
7170,1.539999962
7171,1.509999991
7172,1.580000043
7173,1.659999967
7174,1.750048876
7175,1.850000024
7176,1.889999986
7177,1.889999986
7178,2.170175791
7179,2.529999971
7180,2.759887695
7181,2.940000057
7182,3.08992672
7183,3.25
7184,3.379936695
7185,3.460000038
7186,3.5
7187,3.49000001
7188,3.480000019
7189,3.470004797
7190,3.480000019
7191,3.49000001
7192,3.49000001
7193,3.49000001
7194,3.49000001
7195,3.49000001
7196,3.49000001
7197,3.480004787
7198,3.559999943
7199,3.630000114
7200,3.700000048
7201,3.799999952
7202,3.880004883
7203,3.890000105
7204,3.75987792
7205,3.509999991
7206,3.330009699
7207,3.349999905
7208,3.40997076
7209,3.519999981
7210,3.679921866
7211,3.829999924
7212,3.849999905
7213,3.809999943
7214,3.759999991
7215,3.689965963
7216,3.619999886
7217,3.610004664
7218,3.619999886
7219,3.640004873
7220,3.650000095
7221,3.659995318
7222,3.660000086
7223,3.64000988
7224,3.630000114
7225,3.61000967
7226,3.589999914
7227,3.589999914
7228,3.619999886
7229,3.660000086
7230,3.700048924
7231,3.799999952
7232,3.920048952
7233,4.019999981
7234,4.049985409
7235,4.039999962
7236,3.920058727
7237,3.700000048
7238,3.60004878
7239,3.609999895
7240,3.640000105
7241,3.75
7242,3.849999905
7243,3.910009861
7244,3.930000067
7245,3.88992691
7246,3.74000001
7247,3.549956083
7248,3.460000038
7249,3.43001461
7250,3.420000076
7251,3.429995298
7252,3.450000048
7253,3.460000038
7254,3.480000019
7255,3.5
7256,3.530009747
7257,3.549999952
7258,3.559999943
7259,3.559999943
7260,3.549995184
7261,3.539999962
7262,3.539999962
7263,3.529999971
7264,3.500014544
7265,3.450000048
7266,3.39002943
7267,3.309999943
7268,3.279999971
7269,3.309999943
7270,3.329999924
7271,3.319990158
7272,3.299999952
7273,3.269999981
7274,3.269999981
7275,3.279995203
7276,3.299999952
7277,3.32998538
7278,3.400000095
7279,3.489956141
7280,3.450000048
7281,3.269999981
7282,3.130000114
7283,3.039999962
7284,3.019999981
7285,3.019999981
7286,3.020004749
7287,3.029999971
7288,3.030009747
7289,3.049999952
7290,3.089980364
7291,3.140000105
7292,3.189975739
7293,3.25
7294,3.269999981
7295,3.259999991
7296,3.200000048
7297,3.129975796
7298,3.079999924
7299,3.009970665
7300,2.950000048
7301,2.889961004
7302,2.809999943
7303,2.720043898
7304,2.569999933
7305,2.410078287
7306,2.410000086
7307,2.410000086
7308,2.390000105
7309,2.359999895
7310,2.319999933
7311,2.269999981
7312,2.189941406
7313,2.069999933
7314,1.949965835
7315,1.879999995
7316,1.86000979
7317,1.870000005
7318,1.969951153
7319,2.109999895
7320,2.060024262
7321,1.950000048
7322,1.840000033
7323,1.850000024
7324,1.909999967
7325,1.980029345
7326,2.039999962
7327,2.070009708
7328,2.089999914
7329,2.029970646
7330,1.970000029
7331,1.979995132
7332,2.009999991
7333,2.039985418
7334,2.049999952
7335,2.029999971
7336,1.960000038
7337,1.899999976
7338,1.779951096
7339,1.679999948
7340,1.579990268
7341,1.559999943
7342,1.580029368
7343,1.639999986
7344,1.689975619
7345,1.74000001
7346,1.789975524
7347,1.830000043
7348,1.859985352
7349,1.840000033
7350,1.769999981
7351,1.690000057
7352,1.620000005
7353,1.579980493
7354,1.539999962
7355,1.530009747
7356,1.549999952
7357,1.619965792
7358,1.700000048
7359,1.789955974
7360,1.850000024
7361,1.899975538
7362,1.710000038
7363,1.539999962
7364,1.580000043
7365,1.669999957
7366,1.719980478
7367,1.679999948
7368,1.690029383
7369,1.75
7370,1.789980412
7371,1.690000057
7372,1.620034218
7373,1.659999967
7374,1.719970703
7375,1.700000048
7376,1.639999986
7377,1.74000001
7378,1.940000057
7379,2.100043774
7380,2.190000057
7381,2.229941368
7382,2.109999895
7383,1.829931736
7384,1.690000057
7385,1.729980469
7386,1.909999967
7387,2.079916954
7388,2.170000076
7389,2.230000019
7390,2.220000029
7391,2.170000076
7392,2.009931564
7393,1.870000005
7394,1.769995093
7395,1.759999991
7396,1.930136681
7397,2.210000038
7398,2.519848585
7399,3.259999991
7400,3.929672957
7401,4.440000057
7402,4.430004597
7403,4.150000095
7404,3.690000057
7405,3.329999924
7406,3.160000086
7407,3.019946337
7408,2.910000086
7409,2.799965859
7410,2.730000019
7411,2.670029402
7412,2.630000114
7413,2.620004654
7414,2.670000076
7415,2.71997571
7416,2.769999981
7417,2.819999933
7418,2.849999905
7419,2.859999895
7420,2.869995117
7421,2.859999895
7422,2.849999905
7423,2.849999905
7424,2.839999914
7425,2.839999914
7426,2.85999012
7427,2.890000105
7428,2.909990311
7429,2.930000067
7430,2.930000067
7431,2.859999895
7432,2.779999971
7433,2.559921742
7434,2.400000095
7435,2.239946365
7436,2.130000114
7437,2.029970646
7438,1.970000029
7439,2.029970646
7440,2.180000067
7441,2.319931507
7442,2.460000038
7443,2.460000038
7444,2.410000086
7445,2.400000095
7446,2.420000076
7447,2.470000029
7448,2.540043831
7449,2.630000114
7450,2.700029373
7451,2.759999991
7452,2.799980402
7453,2.779999971
7454,2.56010747
7455,2.349999905
7456,2.190078259
7457,2.160000086
7458,2.319999933
7459,2.549999952
7460,2.75
7461,2.830024242
7462,2.880000114
7463,2.910019636
7464,2.950000048
7465,2.990014553
7466,3.019999981
7467,2.970024347
7468,2.799999952
7469,2.490151405
7470,2.140000105
7471,1.970000029
7472,1.929999948
7473,2.019999981
7474,2.140034199
7475,2.210000038
7476,2.209946394
7477,2.099999905
7478,1.919941306
7479,1.799999952
7480,1.740029335
7481,1.720000029
7482,1.729995132
7483,1.769999981
7484,1.79998529
7485,1.789999962
7486,1.769999981
7487,1.769999981
7488,1.789999962
7489,1.830009818
7490,1.850000024
7491,1.790029287
7492,1.850000024
7493,1.929960847
7494,1.99000001
7495,1.930029273
7496,1.830000043
7497,1.740043998
7498,1.679999948
7499,1.820000053
7500,1.929999948
7501,2.059999943
7502,2.140034199
7503,2.210000038
7504,2.069911957
7505,1.889999986
7506,1.75994134
7507,1.639999986
7508,1.649995089
7509,1.690000057
7510,1.680004835
7511,1.610000014
7512,1.559999943
7513,1.549999952
7514,1.549999952
7515,1.550009728
7516,1.570000053
7517,1.68009758
7518,1.879999995
7519,2.020048857
7520,2.119999886
7521,2.239941359
7522,2.190000057
7523,2.010087967
7524,1.820000053
7525,1.650082946
7526,1.559999943
7527,1.529999971
7528,1.559999943
7529,1.590000033
7530,1.610004902
7531,1.620000005
7532,1.629999995
7533,1.629999995
7534,1.620004892
7535,1.610000014
7536,1.570019603
7537,1.529999971
7538,1.460034251
7539,1.409999967
7540,1.379999995
7541,1.370000005
7542,1.370000005
7543,1.370004892
7544,1.379999995
7545,1.410014629
7546,1.440000057
7547,1.460004926
7548,1.470000029
7549,1.479995132
7550,1.480000019
7551,1.470004916
7552,1.460000038
7553,1.419999957
7554,1.379999995
7555,1.340000033
7556,1.330004931
7557,1.340000033
7558,1.340000033
7559,1.340000033
7560,1.340000033
7561,1.340000033
7562,1.340000033
7563,1.340000033
7564,1.340000033
7565,1.340000033
7566,1.340000033
7567,1.340000033
7568,1.330000043
7569,1.319995165
7570,1.309999943
7571,1.299990177
7572,1.279999971
7573,1.279999971
7574,1.279999971
7575,1.279999971
7576,1.279999971
7577,1.270004869
7578,1.269999981
7579,1.269999981
7580,1.269999981
7581,1.279999971
7582,1.279999971
7583,1.279999971
7584,1.279999971
7585,1.279999971
7586,1.280004859
7587,1.289999962
7588,1.299995065
7589,1.330000043
7590,1.369980454
7591,1.409999967
7592,1.4599756
7593,1.5
7594,1.5
7595,1.49000001
7596,1.460000038
7597,1.429980397
7598,1.389999986
7599,1.339990258
7600,1.320000053
7601,1.299995065
7602,1.289999962
7603,1.289999962
7604,1.289999962
7605,1.289999962
7606,1.289999962
7607,1.289999962
7608,1.299999952
7609,1.299999952
7610,1.30000484
7611,1.309999943
7612,1.309999943
7613,1.309999943
7614,1.309995055
7615,1.299999952
7616,1.299999952
7617,1.299999952
7618,1.299999952
7619,1.299999952
7620,1.299999952
7621,1.299999952
7622,1.299999952
7623,1.299999952
7624,1.309999943
7625,1.31000483
7626,1.320000053
7627,1.320000053
7628,1.320000053
